"","Species","Region","Indicator","category","Year","Value","rank","n_stocks_per_indicator","n_stocks_per_region","norm_rank","total_risk","overall_rank","overall_stocks","stock","label"
"625","Silver hake","Gulf of Maine / Northern Georges Bank","habitat_vulnerability","Habitat",NA,NA,NA,NA,3,0.5,13.0317364307142,26,55,"Silver hake - Gulf of Maine / Northern Georges Bank","Silver hake, 13.03"
"626","Silver hake","Southern Georges Bank / Mid","bbmsy","Population","2017",0.635999977588654,"24",41,3,0.585365853658537,11.7724817606274,15,55,"Silver hake - Southern Georges Bank / Mid","Silver hake, 11.77"
"627","Silver hake","Southern Georges Bank / Mid","ffmsy","Socioeconomic","2017",0.171000003814697,"5",36,3,0.138888888888889,11.7724817606274,15,55,"Silver hake - Southern Georges Bank / Mid","Silver hake, 11.77"
"628","Silver hake","Southern Georges Bank / Mid","asmt_catch","Socioeconomic","1965",294119.995117188,"38",40,3,0.95,11.7724817606274,15,55,"Silver hake - Southern Georges Bank / Mid","Silver hake, 11.77"
"629","Silver hake","Southern Georges Bank / Mid","recruitment","Population",NA,NA,NA,NA,3,0.5,11.7724817606274,15,55,"Silver hake - Southern Georges Bank / Mid","Silver hake, 11.77"
"630","Silver hake","Southern Georges Bank / Mid","asmt_abundance","Population",NA,NA,NA,NA,3,0.5,11.7724817606274,15,55,"Silver hake - Southern Georges Bank / Mid","Silver hake, 11.77"
"631","Silver hake","Southern Georges Bank / Mid","asmt_biomass","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.112804934209275,"5",36,3,0.138888888888889,11.7724817606274,15,55,"Silver hake - Southern Georges Bank / Mid","Silver hake, 11.77"
"632","Silver hake","Southern Georges Bank / Mid","biomass_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.0783084031944452,"5",51,3,0.0980392156862745,11.7724817606274,15,55,"Silver hake - Southern Georges Bank / Mid","Silver hake, 11.77"
"633","Silver hake","Southern Georges Bank / Mid","biomass_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.365976317641292,"16",51,3,0.313725490196078,11.7724817606274,15,55,"Silver hake - Southern Georges Bank / Mid","Silver hake, 11.77"
"634","Silver hake","Southern Georges Bank / Mid","abundance_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.159311726963381,"7",51,3,0.137254901960784,11.7724817606274,15,55,"Silver hake - Southern Georges Bank / Mid","Silver hake, 11.77"
"635","Silver hake","Southern Georges Bank / Mid","abundance_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.21571660472548,"9",51,3,0.176470588235294,11.7724817606274,15,55,"Silver hake - Southern Georges Bank / Mid","Silver hake, 11.77"
"636","Silver hake","Southern Georges Bank / Mid","avg_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.27950459141286,"47",51,3,0.92156862745098,11.7724817606274,15,55,"Silver hake - Southern Georges Bank / Mid","Silver hake, 11.77"
"637","Silver hake","Southern Georges Bank / Mid","avg_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.0742359800954523,"22",51,3,0.431372549019608,11.7724817606274,15,55,"Silver hake - Southern Georges Bank / Mid","Silver hake, 11.77"
"638","Silver hake","Southern Georges Bank / Mid","max_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.0768557130942452,"28",51,3,0.549019607843137,11.7724817606274,15,55,"Silver hake - Southern Georges Bank / Mid","Silver hake, 11.77"
"639","Silver hake","Southern Georges Bank / Mid","max_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.100087565674256,"31",51,3,0.607843137254902,11.7724817606274,15,55,"Silver hake - Southern Georges Bank / Mid","Silver hake, 11.77"
"640","Silver hake","Southern Georges Bank / Mid","NRCC_ranking","Management","NRCC_risk_assessment",1.913333333,"10",43,3,0.227272727272727,11.7724817606274,15,55,"Silver hake - Southern Georges Bank / Mid","Silver hake, 11.77"
"641","Silver hake","Southern Georges Bank / Mid","diet","Biological","all time",12,"4",45,3,0.363636363636364,11.7724817606274,15,55,"Silver hake - Southern Georges Bank / Mid","Silver hake, 11.77"
"642","Silver hake","Southern Georges Bank / Mid","rec_catch","Socioeconomic","mean of 2014 - 2019",104108.6,"18",38,3,0.5625,11.7724817606274,15,55,"Silver hake - Southern Georges Bank / Mid","Silver hake, 11.77"
"643","Silver hake","Southern Georges Bank / Mid","com_catch_max","Socioeconomic","1957",133040800,"32",54,3,0.888888888888889,11.7724817606274,15,55,"Silver hake - Southern Georges Bank / Mid","Silver hake, 11.77"
"644","Silver hake","Southern Georges Bank / Mid","com_catch_5yr","Socioeconomic","mean of 2014 - 2019",12581250,"26",53,3,0.742857142857143,11.7724817606274,15,55,"Silver hake - Southern Georges Bank / Mid","Silver hake, 11.77"
"645","Silver hake","Southern Georges Bank / Mid","com_catch_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",0.734439734359543,"15",52,3,0.416666666666667,11.7724817606274,15,55,"Silver hake - Southern Georges Bank / Mid","Silver hake, 11.77"
"646","Silver hake","Southern Georges Bank / Mid","revenue_max","Socioeconomic","1966",31129888.1564379,"25",54,3,0.694444444444444,11.7724817606274,15,55,"Silver hake - Southern Georges Bank / Mid","Silver hake, 11.77"
"647","Silver hake","Southern Georges Bank / Mid","revenue_5yr","Socioeconomic","mean of 2014 - 2019",10094174.9075007,"28",53,3,0.8,11.7724817606274,15,55,"Silver hake - Southern Georges Bank / Mid","Silver hake, 11.77"
"648","Silver hake","Southern Georges Bank / Mid","revenue_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",0.422137426813769,"10",52,3,0.277777777777778,11.7724817606274,15,55,"Silver hake - Southern Georges Bank / Mid","Silver hake, 11.77"
"649","Silver hake","Southern Georges Bank / Mid","climate_vulnerability","Population","Hare et al. 2016",1,"1 (dense rank)",52,3,0.25,11.7724817606274,15,55,"Silver hake - Southern Georges Bank / Mid","Silver hake, 11.77"
"650","Silver hake","Southern Georges Bank / Mid","habitat_vulnerability","Habitat",NA,NA,NA,NA,3,0.5,11.7724817606274,15,55,"Silver hake - Southern Georges Bank / Mid","Silver hake, 11.77"
"651","Smooth skate","Gulf of Maine","bbmsy","Population","2019",1,"16",41,7,0.390243902439024,11.2903351510597,10,55,"Smooth skate - Gulf of Maine","Smooth skate, 11.29"
"652","Smooth skate","Gulf of Maine","ffmsy","Socioeconomic",NA,NA,NA,NA,7,0.5,11.2903351510597,10,55,"Smooth skate - Gulf of Maine","Smooth skate, 11.29"
"653","Smooth skate","Gulf of Maine","asmt_catch","Socioeconomic","1974",1667,"3",40,7,0.075,11.2903351510597,10,55,"Smooth skate - Gulf of Maine","Smooth skate, 11.29"
"654","Smooth skate","Gulf of Maine","recruitment","Population",NA,NA,NA,NA,7,0.5,11.2903351510597,10,55,"Smooth skate - Gulf of Maine","Smooth skate, 11.29"
"655","Smooth skate","Gulf of Maine","asmt_abundance","Population",NA,NA,NA,NA,7,0.5,11.2903351510597,10,55,"Smooth skate - Gulf of Maine","Smooth skate, 11.29"
"656","Smooth skate","Gulf of Maine","asmt_biomass","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.105633809644109,"4",36,7,0.111111111111111,11.2903351510597,10,55,"Smooth skate - Gulf of Maine","Smooth skate, 11.29"
"657","Smooth skate","Gulf of Maine","biomass_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.537322413156475,"25",51,7,0.490196078431373,11.2903351510597,10,55,"Smooth skate - Gulf of Maine","Smooth skate, 11.29"
"658","Smooth skate","Gulf of Maine","biomass_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.676937357287357,"34",51,7,0.666666666666667,11.2903351510597,10,55,"Smooth skate - Gulf of Maine","Smooth skate, 11.29"
"659","Smooth skate","Gulf of Maine","abundance_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.307982187834994,"17",51,7,0.333333333333333,11.2903351510597,10,55,"Smooth skate - Gulf of Maine","Smooth skate, 11.29"
"660","Smooth skate","Gulf of Maine","abundance_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.491936450839329,"24",51,7,0.470588235294118,11.2903351510597,10,55,"Smooth skate - Gulf of Maine","Smooth skate, 11.29"
"661","Smooth skate","Gulf of Maine","avg_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.155892644557706,"41",51,7,0.803921568627451,11.2903351510597,10,55,"Smooth skate - Gulf of Maine","Smooth skate, 11.29"
"662","Smooth skate","Gulf of Maine","avg_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.167023290880872,"43",51,7,0.843137254901961,11.2903351510597,10,55,"Smooth skate - Gulf of Maine","Smooth skate, 11.29"
"663","Smooth skate","Gulf of Maine","max_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0,"1",51,7,0.0196078431372549,11.2903351510597,10,55,"Smooth skate - Gulf of Maine","Smooth skate, 11.29"
"664","Smooth skate","Gulf of Maine","max_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.0138520483348069,"3",51,7,0.0588235294117647,11.2903351510597,10,55,"Smooth skate - Gulf of Maine","Smooth skate, 11.29"
"665","Smooth skate","Gulf of Maine","NRCC_ranking","Management","NRCC_risk_assessment",2.4,"30",43,7,0.681818181818182,11.2903351510597,10,55,"Smooth skate - Gulf of Maine","Smooth skate, 11.29"
"666","Smooth skate","Gulf of Maine","diet","Biological","all time",9,"7",45,7,0.636363636363636,11.2903351510597,10,55,"Smooth skate - Gulf of Maine","Smooth skate, 11.29"
"667","Smooth skate","Gulf of Maine","rec_catch","Socioeconomic",NA,NA,NA,NA,7,0.5,11.2903351510597,10,55,"Smooth skate - Gulf of Maine","Smooth skate, 11.29"
"668","Smooth skate","Gulf of Maine","com_catch_max","Socioeconomic","2019",467668,"6",54,7,0.166666666666667,11.2903351510597,10,55,"Smooth skate - Gulf of Maine","Smooth skate, 11.29"
"669","Smooth skate","Gulf of Maine","com_catch_5yr","Socioeconomic","mean of 2014 - 2019",255326,"10",53,7,0.285714285714286,11.2903351510597,10,55,"Smooth skate - Gulf of Maine","Smooth skate, 11.29"
"670","Smooth skate","Gulf of Maine","com_catch_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",208.03556851312,"34",52,7,0.944444444444444,11.2903351510597,10,55,"Smooth skate - Gulf of Maine","Smooth skate, 11.29"
"671","Smooth skate","Gulf of Maine","revenue_max","Socioeconomic","2019",159160,"4",54,7,0.111111111111111,11.2903351510597,10,55,"Smooth skate - Gulf of Maine","Smooth skate, 11.29"
"672","Smooth skate","Gulf of Maine","revenue_5yr","Socioeconomic","mean of 2014 - 2019",83946.3805506578,"9",53,7,0.257142857142857,11.2903351510597,10,55,"Smooth skate - Gulf of Maine","Smooth skate, 11.29"
"673","Smooth skate","Gulf of Maine","revenue_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",133.470702683034,"34",52,7,0.944444444444444,11.2903351510597,10,55,"Smooth skate - Gulf of Maine","Smooth skate, 11.29"
"674","Smooth skate","Gulf of Maine","climate_vulnerability","Population","Hare et al. 2016",2,"2 (dense rank)",52,7,0.5,11.2903351510597,10,55,"Smooth skate - Gulf of Maine","Smooth skate, 11.29"
"675","Smooth skate","Gulf of Maine","habitat_vulnerability","Habitat",NA,NA,NA,NA,7,0.5,11.2903351510597,10,55,"Smooth skate - Gulf of Maine","Smooth skate, 11.29"
"676","Spiny dogfish","Atlantic","bbmsy","Population","2018",0.670000016689301,"23",41,8,0.560975609756098,13.2514346392177,30,55,"Spiny dogfish - Atlantic","Spiny dogfish, 13.25"
"677","Spiny dogfish","Atlantic","ffmsy","Socioeconomic","2018",0.828000009059906,"27",36,8,0.75,13.2514346392177,30,55,"Spiny dogfish - Atlantic","Spiny dogfish, 13.25"
"678","Spiny dogfish","Atlantic","asmt_catch","Socioeconomic","1992",36991,"31",40,8,0.775,13.2514346392177,30,55,"Spiny dogfish - Atlantic","Spiny dogfish, 13.25"
"679","Spiny dogfish","Atlantic","recruitment","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.945454555730981,"20",23,8,0.869565217391304,13.2514346392177,30,55,"Spiny dogfish - Atlantic","Spiny dogfish, 13.25"
"680","Spiny dogfish","Atlantic","asmt_abundance","Population",NA,NA,NA,NA,8,0.5,13.2514346392177,30,55,"Spiny dogfish - Atlantic","Spiny dogfish, 13.25"
"681","Spiny dogfish","Atlantic","asmt_biomass","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.285224411359595,"13",36,8,0.361111111111111,13.2514346392177,30,55,"Spiny dogfish - Atlantic","Spiny dogfish, 13.25"
"682","Spiny dogfish","Atlantic","biomass_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.619563815453621,"32",51,8,0.627450980392157,13.2514346392177,30,55,"Spiny dogfish - Atlantic","Spiny dogfish, 13.25"
"683","Spiny dogfish","Atlantic","biomass_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.384930055342147,"18",51,8,0.352941176470588,13.2514346392177,30,55,"Spiny dogfish - Atlantic","Spiny dogfish, 13.25"
"684","Spiny dogfish","Atlantic","abundance_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",1.62134857350352,"45",51,8,0.882352941176471,13.2514346392177,30,55,"Spiny dogfish - Atlantic","Spiny dogfish, 13.25"
"685","Spiny dogfish","Atlantic","abundance_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.786877348156014,"40",51,8,0.784313725490196,13.2514346392177,30,55,"Spiny dogfish - Atlantic","Spiny dogfish, 13.25"
"686","Spiny dogfish","Atlantic","avg_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.148362631859725,"39",51,8,0.764705882352941,13.2514346392177,30,55,"Spiny dogfish - Atlantic","Spiny dogfish, 13.25"
"687","Spiny dogfish","Atlantic","avg_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.0425098429495388,"16",51,8,0.313725490196078,13.2514346392177,30,55,"Spiny dogfish - Atlantic","Spiny dogfish, 13.25"
"688","Spiny dogfish","Atlantic","max_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.0623248145094806,"18",51,8,0.352941176470588,13.2514346392177,30,55,"Spiny dogfish - Atlantic","Spiny dogfish, 13.25"
"689","Spiny dogfish","Atlantic","max_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.0658718004812952,"19",51,8,0.372549019607843,13.2514346392177,30,55,"Spiny dogfish - Atlantic","Spiny dogfish, 13.25"
"690","Spiny dogfish","Atlantic","NRCC_ranking","Management","NRCC_risk_assessment",2.09,"18",43,8,0.409090909090909,13.2514346392177,30,55,"Spiny dogfish - Atlantic","Spiny dogfish, 13.25"
"691","Spiny dogfish","Atlantic","diet","Biological","all time",13,"3",45,8,0.272727272727273,13.2514346392177,30,55,"Spiny dogfish - Atlantic","Spiny dogfish, 13.25"
"692","Spiny dogfish","Atlantic","rec_catch","Socioeconomic","mean of 2014 - 2019",185072.6,"20",38,8,0.625,13.2514346392177,30,55,"Spiny dogfish - Atlantic","Spiny dogfish, 13.25"
"693","Spiny dogfish","Atlantic","com_catch_max","Socioeconomic","1998",40404281,"25",54,8,0.694444444444444,13.2514346392177,30,55,"Spiny dogfish - Atlantic","Spiny dogfish, 13.25"
"694","Spiny dogfish","Atlantic","com_catch_5yr","Socioeconomic","mean of 2014 - 2019",17312875.4,"31",53,8,0.885714285714286,13.2514346392177,30,55,"Spiny dogfish - Atlantic","Spiny dogfish, 13.25"
"695","Spiny dogfish","Atlantic","com_catch_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",0.433950064982992,"8",52,8,0.222222222222222,13.2514346392177,30,55,"Spiny dogfish - Atlantic","Spiny dogfish, 13.25"
"696","Spiny dogfish","Atlantic","revenue_max","Socioeconomic","1995",11834698.1539828,"18",54,8,0.5,13.2514346392177,30,55,"Spiny dogfish - Atlantic","Spiny dogfish, 13.25"
"697","Spiny dogfish","Atlantic","revenue_5yr","Socioeconomic","mean of 2014 - 2019",3525662.76615914,"17",53,8,0.485714285714286,13.2514346392177,30,55,"Spiny dogfish - Atlantic","Spiny dogfish, 13.25"
"698","Spiny dogfish","Atlantic","revenue_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",0.181485304880149,"5",52,8,0.138888888888889,13.2514346392177,30,55,"Spiny dogfish - Atlantic","Spiny dogfish, 13.25"
"699","Spiny dogfish","Atlantic","climate_vulnerability","Population","Hare et al. 2016",1,"1 (dense rank)",52,8,0.25,13.2514346392177,30,55,"Spiny dogfish - Atlantic","Spiny dogfish, 13.25"
"700","Spiny dogfish","Atlantic","habitat_vulnerability","Habitat",NA,NA,NA,NA,8,0.5,13.2514346392177,30,55,"Spiny dogfish - Atlantic","Spiny dogfish, 13.25"
"701","Summer flounder","Mid-Atlantic","bbmsy","Population","2019",0.778999984264374,"21",41,2,0.51219512195122,13.0445613952062,27,55,"Summer flounder - Mid-Atlantic","Summer flounder, 13.04"
"702","Summer flounder","Mid-Atlantic","ffmsy","Socioeconomic","2019",0.745999991893768,"24",36,2,0.666666666666667,13.0445613952062,27,55,"Summer flounder - Mid-Atlantic","Summer flounder, 13.04"
"703","Summer flounder","Mid-Atlantic","asmt_catch","Socioeconomic","1984",30470,"30",40,2,0.75,13.0445613952062,27,55,"Summer flounder - Mid-Atlantic","Summer flounder, 13.04"
"704","Summer flounder","Mid-Atlantic","recruitment","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.340044711600898,"4",23,2,0.173913043478261,13.0445613952062,27,55,"Summer flounder - Mid-Atlantic","Summer flounder, 13.04"
"705","Summer flounder","Mid-Atlantic","asmt_abundance","Population",NA,NA,NA,NA,2,0.5,13.0445613952062,27,55,"Summer flounder - Mid-Atlantic","Summer flounder, 13.04"
"706","Summer flounder","Mid-Atlantic","asmt_biomass","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.489721844273741,"20",36,2,0.555555555555556,13.0445613952062,27,55,"Summer flounder - Mid-Atlantic","Summer flounder, 13.04"
"707","Summer flounder","Mid-Atlantic","biomass_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.242405263082863,"10",51,2,0.196078431372549,13.0445613952062,27,55,"Summer flounder - Mid-Atlantic","Summer flounder, 13.04"
"708","Summer flounder","Mid-Atlantic","biomass_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.203190744436022,"8",51,2,0.156862745098039,13.0445613952062,27,55,"Summer flounder - Mid-Atlantic","Summer flounder, 13.04"
"709","Summer flounder","Mid-Atlantic","abundance_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.433624285189654,"26",51,2,0.509803921568627,13.0445613952062,27,55,"Summer flounder - Mid-Atlantic","Summer flounder, 13.04"
"710","Summer flounder","Mid-Atlantic","abundance_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.450543546050296,"17",51,2,0.333333333333333,13.0445613952062,27,55,"Summer flounder - Mid-Atlantic","Summer flounder, 13.04"
"711","Summer flounder","Mid-Atlantic","avg_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.0664566505783425,"21",51,2,0.411764705882353,13.0445613952062,27,55,"Summer flounder - Mid-Atlantic","Summer flounder, 13.04"
"712","Summer flounder","Mid-Atlantic","avg_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.116660214718268,"37",51,2,0.725490196078431,13.0445613952062,27,55,"Summer flounder - Mid-Atlantic","Summer flounder, 13.04"
"713","Summer flounder","Mid-Atlantic","max_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.0373831775700935,"8",51,2,0.156862745098039,13.0445613952062,27,55,"Summer flounder - Mid-Atlantic","Summer flounder, 13.04"
"714","Summer flounder","Mid-Atlantic","max_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.121074668527565,"37",51,2,0.725490196078431,13.0445613952062,27,55,"Summer flounder - Mid-Atlantic","Summer flounder, 13.04"
"715","Summer flounder","Mid-Atlantic","NRCC_ranking","Management","NRCC_risk_assessment",3.19,"43",43,2,0.977272727272727,13.0445613952062,27,55,"Summer flounder - Mid-Atlantic","Summer flounder, 13.04"
"716","Summer flounder","Mid-Atlantic","diet","Biological","all time",10,"6",45,2,0.545454545454545,13.0445613952062,27,55,"Summer flounder - Mid-Atlantic","Summer flounder, 13.04"
"717","Summer flounder","Mid-Atlantic","rec_catch","Socioeconomic","mean of 2014 - 2019",9998936.2,"30",38,2,0.9375,13.0445613952062,27,55,"Summer flounder - Mid-Atlantic","Summer flounder, 13.04"
"718","Summer flounder","Mid-Atlantic","com_catch_max","Socioeconomic","1988",25607000,"22",54,2,0.611111111111111,13.0445613952062,27,55,"Summer flounder - Mid-Atlantic","Summer flounder, 13.04"
"719","Summer flounder","Mid-Atlantic","com_catch_5yr","Socioeconomic","mean of 2014 - 2019",5881358.2,"22",53,2,0.628571428571429,13.0445613952062,27,55,"Summer flounder - Mid-Atlantic","Summer flounder, 13.04"
"720","Summer flounder","Mid-Atlantic","com_catch_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",0.374791611167769,"6",52,2,0.166666666666667,13.0445613952062,27,55,"Summer flounder - Mid-Atlantic","Summer flounder, 13.04"
"721","Summer flounder","Mid-Atlantic","revenue_max","Socioeconomic","1988",72731390.1119847,"29",54,2,0.805555555555556,13.0445613952062,27,55,"Summer flounder - Mid-Atlantic","Summer flounder, 13.04"
"722","Summer flounder","Mid-Atlantic","revenue_5yr","Socioeconomic","mean of 2014 - 2019",22519799.6920272,"33",53,2,0.942857142857143,13.0445613952062,27,55,"Summer flounder - Mid-Atlantic","Summer flounder, 13.04"
"723","Summer flounder","Mid-Atlantic","revenue_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",0.123757054251654,"2",52,2,0.0555555555555556,13.0445613952062,27,55,"Summer flounder - Mid-Atlantic","Summer flounder, 13.04"
"724","Summer flounder","Mid-Atlantic","climate_vulnerability","Population","Hare et al. 2016",2,"2 (dense rank)",52,2,0.5,13.0445613952062,27,55,"Summer flounder - Mid-Atlantic","Summer flounder, 13.04"
"725","Summer flounder","Mid-Atlantic","habitat_vulnerability","Habitat","ecodata",2,"2 (dense rank)",17,2,0.5,13.0445613952062,27,55,"Summer flounder - Mid-Atlantic","Summer flounder, 13.04"
"726","Thorny skate","Gulf of Maine","bbmsy","Population","2019",0.0390000008046627,"40",41,7,0.975609756097561,13.0526405684225,28,55,"Thorny skate - Gulf of Maine","Thorny skate, 13.05"
"727","Thorny skate","Gulf of Maine","ffmsy","Socioeconomic",NA,NA,NA,NA,7,0.5,13.0526405684225,28,55,"Thorny skate - Gulf of Maine","Thorny skate, 13.05"
"728","Thorny skate","Gulf of Maine","asmt_catch","Socioeconomic","1973",5773,"11",40,7,0.275,13.0526405684225,28,55,"Thorny skate - Gulf of Maine","Thorny skate, 13.05"
"729","Thorny skate","Gulf of Maine","recruitment","Population",NA,NA,NA,NA,7,0.5,13.0526405684225,28,55,"Thorny skate - Gulf of Maine","Thorny skate, 13.05"
"730","Thorny skate","Gulf of Maine","asmt_abundance","Population",NA,NA,NA,NA,7,0.5,13.0526405684225,28,55,"Thorny skate - Gulf of Maine","Thorny skate, 13.05"
"731","Thorny skate","Gulf of Maine","asmt_biomass","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.925816162028119,"29",36,7,0.805555555555556,13.0526405684225,28,55,"Thorny skate - Gulf of Maine","Thorny skate, 13.05"
"732","Thorny skate","Gulf of Maine","biomass_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.873723261072127,"43",51,7,0.843137254901961,13.0526405684225,28,55,"Thorny skate - Gulf of Maine","Thorny skate, 13.05"
"733","Thorny skate","Gulf of Maine","biomass_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.837083159301937,"41",51,7,0.803921568627451,13.0526405684225,28,55,"Thorny skate - Gulf of Maine","Thorny skate, 13.05"
"734","Thorny skate","Gulf of Maine","abundance_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.704460863366522,"40",51,7,0.784313725490196,13.0526405684225,28,55,"Thorny skate - Gulf of Maine","Thorny skate, 13.05"
"735","Thorny skate","Gulf of Maine","abundance_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.722670871473953,"36",51,7,0.705882352941177,13.0526405684225,28,55,"Thorny skate - Gulf of Maine","Thorny skate, 13.05"
"736","Thorny skate","Gulf of Maine","avg_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.150200823019451,"40",51,7,0.784313725490196,13.0526405684225,28,55,"Thorny skate - Gulf of Maine","Thorny skate, 13.05"
"737","Thorny skate","Gulf of Maine","avg_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.100161246741826,"30",51,7,0.588235294117647,13.0526405684225,28,55,"Thorny skate - Gulf of Maine","Thorny skate, 13.05"
"738","Thorny skate","Gulf of Maine","max_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.0899704391891892,"29",51,7,0.568627450980392,13.0526405684225,28,55,"Thorny skate - Gulf of Maine","Thorny skate, 13.05"
"739","Thorny skate","Gulf of Maine","max_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.0786192925042855,"23",51,7,0.450980392156863,13.0526405684225,28,55,"Thorny skate - Gulf of Maine","Thorny skate, 13.05"
"740","Thorny skate","Gulf of Maine","NRCC_ranking","Management","NRCC_risk_assessment",2.66,"36.5",43,7,0.829545454545455,13.0526405684225,28,55,"Thorny skate - Gulf of Maine","Thorny skate, 13.05"
"741","Thorny skate","Gulf of Maine","diet","Biological","all time",10,"6",45,7,0.545454545454545,13.0526405684225,28,55,"Thorny skate - Gulf of Maine","Thorny skate, 13.05"
"742","Thorny skate","Gulf of Maine","rec_catch","Socioeconomic",NA,NA,NA,NA,7,0.5,13.0526405684225,28,55,"Thorny skate - Gulf of Maine","Thorny skate, 13.05"
"743","Thorny skate","Gulf of Maine","com_catch_max","Socioeconomic","2007",20623,"1",54,7,0.0277777777777778,13.0526405684225,28,55,"Thorny skate - Gulf of Maine","Thorny skate, 13.05"
"744","Thorny skate","Gulf of Maine","com_catch_5yr","Socioeconomic","mean of 2014 - 2019",15372,"6",53,7,0.171428571428571,13.0526405684225,28,55,"Thorny skate - Gulf of Maine","Thorny skate, 13.05"
"745","Thorny skate","Gulf of Maine","com_catch_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",0.254618629685303,"4",52,7,0.111111111111111,13.0526405684225,28,55,"Thorny skate - Gulf of Maine","Thorny skate, 13.05"
"746","Thorny skate","Gulf of Maine","revenue_max","Socioeconomic","2007",6649.44915940887,"1",54,7,0.0277777777777778,13.0526405684225,28,55,"Thorny skate - Gulf of Maine","Thorny skate, 13.05"
"747","Thorny skate","Gulf of Maine","revenue_5yr","Socioeconomic","mean of 2014 - 2019",3539.17264640451,"5",53,7,0.142857142857143,13.0526405684225,28,55,"Thorny skate - Gulf of Maine","Thorny skate, 13.05"
"748","Thorny skate","Gulf of Maine","revenue_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",0.467749499009759,"13",52,7,0.361111111111111,13.0526405684225,28,55,"Thorny skate - Gulf of Maine","Thorny skate, 13.05"
"749","Thorny skate","Gulf of Maine","climate_vulnerability","Population","Hare et al. 2016",3,"3 (dense rank)",52,7,0.75,13.0526405684225,28,55,"Thorny skate - Gulf of Maine","Thorny skate, 13.05"
"750","Thorny skate","Gulf of Maine","habitat_vulnerability","Habitat",NA,NA,NA,NA,7,0.5,13.0526405684225,28,55,"Thorny skate - Gulf of Maine","Thorny skate, 13.05"
